        Time / s                E-Field (0 0 3.27899) [1]/real
          1.8850355e-009                  5.5588697e-023
          1.8866949e-009                   7.993958e-023
          1.8883543e-009                  1.1479783e-022
          1.8900136e-009                  1.6462754e-022
           1.891673e-009                  2.3575921e-022
          1.8933324e-009                   3.371574e-022
          1.8949917e-009                  4.8149856e-022
          1.8966511e-009                  6.8668248e-022
          1.8983104e-009                  9.7794855e-022
          1.8999698e-009                  1.3908347e-021
          1.9016292e-009                  1.9753087e-021
          1.9032885e-009                  2.8015265e-021
          1.9049479e-009                  3.9678489e-021
          1.9066073e-009                   5.611986e-021
          1.9082666e-009                  7.9264635e-021
           1.909926e-009                  1.1180058e-020
          1.9115853e-009                  1.5747468e-020
          1.9132447e-009                  2.2150312e-020
          1.9149041e-009                  3.1113708e-020
          1.9165634e-009                   4.364422e-020
          1.9182228e-009                  6.1137134e-020
          1.9198822e-009                   8.552383e-020
          1.9215415e-009                  1.1947394e-019
          1.9232009e-009                   1.666723e-019
          1.9248602e-009                  2.3219786e-019
          1.9265196e-009                  3.2304114e-019
           1.928179e-009                  4.4880994e-019
          1.9298383e-009                  6.2269066e-019
          1.9314977e-009                  8.6275555e-019
          1.9331571e-009                  1.1937376e-018
          1.9348164e-009                  1.6494376e-018
          1.9364758e-009                  2.2759836e-018
          1.9381351e-009                  3.1362355e-018
          1.9397945e-009                   4.315734e-018
          1.9414539e-009                  5.9307189e-018
          1.9431132e-009                  8.1389213e-018
          1.9447726e-009                  1.1154069e-017
           1.946432e-009                  1.5265355e-017
          1.9480913e-009                  2.0863529e-017
          1.9497507e-009                    2.84758e-017
            1.95141e-009                  3.8812496e-017
          1.9530694e-009                  5.2829282e-017
          1.9547288e-009                  7.1810088e-017
          1.9563881e-009                  9.7477389e-017
          1.9580475e-009                   1.321387e-016
          1.9597069e-009                   1.788809e-016
          1.9613662e-009                  2.4182752e-016
          1.9630256e-009                  3.2647902e-016
          1.9646849e-009                  4.4016212e-016
          1.9663443e-009                  5.9262212e-016
          1.9680037e-009                  7.9680278e-016
           1.969663e-009                  1.0698714e-015
          1.9713224e-009                  1.4345642e-015
          1.9729817e-009                  1.9209501e-015
          1.9746411e-009                  2.5687376e-015
          1.9763005e-009                  3.4302902e-015
          1.9779598e-009                  4.5745605e-015
          1.9796192e-009                  6.0922137e-015
          1.9812786e-009                   8.102293e-015
          1.9829379e-009                  1.0760879e-014
          1.9845973e-009                  1.4272312e-014
          1.9862566e-009                  1.8903732e-014
           1.987916e-009                  2.5003869e-014
          1.9895754e-009                  3.3027301e-014
          1.9912347e-009                  4.3565724e-014
          1.9928941e-009                  5.7388187e-014
          1.9945535e-009                  7.5492808e-014
          1.9962128e-009                  9.9173085e-014
          1.9978722e-009                  1.3010291e-013
          1.9995315e-009                  1.7044521e-013
          2.0011909e-009                  2.2299071e-013
          2.0028503e-009                  2.9133499e-013
          2.0045096e-009                  3.8010372e-013
           2.006169e-009                  4.9523888e-013
          2.0078284e-009                  6.4436216e-013
          2.0094877e-009                  8.3723558e-013
          2.0111471e-009                  1.0863434e-012
          2.0128064e-009                  1.4076284e-012
          2.0144658e-009                  1.8214187e-012
          2.0161252e-009                  2.3535962e-012
          2.0177845e-009                  3.0370642e-012
          2.0194439e-009                  3.9135895e-012
          2.0211033e-009                  5.0361103e-012
          2.0227626e-009                  6.4716246e-012
           2.024422e-009                  8.3047948e-012
          2.0260813e-009                  1.0642443e-011
          2.0277407e-009                  1.3619145e-011
          2.0294001e-009                  1.7404189e-011
          2.0310594e-009                  2.2210196e-011
          2.0327188e-009                  2.8303812e-011
          2.0343782e-009                  3.6018917e-011
          2.0360375e-009                  4.5772921e-011
          2.0376969e-009                  5.8086887e-011
          2.0393562e-009                  7.3610229e-011
          2.0410156e-009                  9.3151087e-011
           2.042675e-009                  1.1771354e-010
          2.0443343e-009                  1.4854315e-010
          2.0459937e-009                  1.8718264e-010
          2.0476531e-009                  2.3553973e-010
          2.0493124e-009                  2.9596983e-010
          2.0509718e-009                  3.7137629e-010
          2.0526311e-009                  4.6533233e-010
          2.0542905e-009                  5.8222839e-010
          2.0559499e-009                  7.2745046e-010
          2.0576092e-009                  9.0759492e-010
          2.0592686e-009                  1.1307274e-009
           2.060928e-009                  1.4066939e-009
          2.0625873e-009                  1.7474945e-009
          2.0642467e-009                   2.167729e-009
           2.065906e-009                  2.6851318e-009
          2.0675654e-009                  3.3212082e-009
          2.0692248e-009                  4.1019916e-009
          2.0708841e-009                  5.0589455e-009
          2.0725435e-009                  6.2300286e-009
          2.0742028e-009                  7.6609584e-009
          2.0758622e-009                  9.4066982e-009
          2.0775216e-009                  1.1533218e-008
          2.0791809e-009                  1.4119551e-008
          2.0808403e-009                  1.7260222e-008
          2.0824997e-009                  2.1068069e-008
           2.084159e-009                  2.5677557e-008
          2.0858184e-009                  3.1248633e-008
          2.0874777e-009                  3.7971194e-008
          2.0891371e-009                   4.607028e-008
          2.0907965e-009                  5.5812089e-008
          2.0924558e-009                  6.7510888e-008
          2.0941152e-009                  8.1536973e-008
          2.0957746e-009                  9.8325855e-008
          2.0974339e-009                  1.1838868e-007
          2.0990933e-009                  1.4232423e-007
          2.1007526e-009                  1.7083246e-007
           2.102412e-009                  2.0472995e-007
          2.1040714e-009                   2.449674e-007
          2.1057307e-009                   2.926492e-007
          2.1073901e-009                  3.4905563e-007
          2.1090495e-009                  4.1566758e-007
          2.1107088e-009                  4.9419423e-007
          2.1123682e-009                  5.8660365e-007
          2.1140275e-009                   6.951568e-007
          2.1156869e-009                  8.2244502e-007
          2.1173463e-009                  9.7143089e-007
          2.1190056e-009                  1.1454934e-006
           2.120665e-009                  1.3484761e-006
          2.1223244e-009                    1.58474e-006
          2.1239837e-009                  1.8592197e-006
          2.1256431e-009                  2.1774834e-006
          2.1273024e-009                  2.5457951e-006
          2.1289618e-009                  2.9711823e-006
          2.1306212e-009                  3.4615032e-006
          2.1322805e-009                  4.0255161e-006
          2.1339399e-009                   4.672951e-006
          2.1355993e-009                  5.4145778e-006
          2.1372586e-009                  6.2622729e-006
           2.138918e-009                  7.2290799e-006
          2.1405773e-009                  8.3292671e-006
          2.1422367e-009                  9.5783676e-006
          2.1438961e-009                  1.0993213e-005
          2.1455554e-009                  1.2591945e-005
          2.1472148e-009                     1.4394e-005
          2.1488742e-009                  1.6420081e-005
          2.1505335e-009                  1.8692074e-005
          2.1521929e-009                  2.1232938e-005
          2.1538522e-009                  2.4066536e-005
          2.1555116e-009                  2.7217412e-005
           2.157171e-009                  3.0710495e-005
          2.1588303e-009                  3.4570718e-005
          2.1604897e-009                  3.8822569e-005
           2.162149e-009                   4.348949e-005
          2.1638084e-009                  4.8593187e-005
          2.1654678e-009                  5.4152809e-005
          2.1671271e-009                  6.0183941e-005
          2.1687865e-009                  6.6697439e-005
          2.1704459e-009                  7.3698082e-005
          2.1721052e-009                  8.1183006e-005
          2.1737646e-009                  8.9139914e-005
          2.1754239e-009                  9.7545012e-005
          2.1770833e-009                   0.00010636068
          2.1787427e-009                   0.00011553286
           2.180402e-009                   0.00012498811
          2.1820614e-009                   0.00013463035
          2.1837208e-009                   0.00014433721
          2.1853801e-009                   0.00015395604
          2.1870395e-009                   0.00016329956
          2.1886988e-009                   0.00017214103
          2.1903582e-009                   0.00018020909
          2.1920176e-009                   0.00018718216
          2.1936769e-009                   0.00019268251
          2.1953363e-009                   0.00019626985
          2.1969957e-009                   0.00019743454
           2.198655e-009                   0.00019559047
          2.2003144e-009                    0.0001900676
          2.2019737e-009                    0.0001801043
          2.2036331e-009                    0.0001648394
          2.2052925e-009                   0.00014330398
          2.2069518e-009                   0.00011441326
          2.2086112e-009                  7.6958321e-005
          2.2102706e-009                  2.9597986e-005
          2.2119299e-009                 -2.9149052e-005
          2.2135893e-009                   -0.0001009118
          2.2152486e-009                  -0.00018747402
           2.216908e-009                  -0.00029078075
          2.2185674e-009                  -0.00041294392
          2.2202267e-009                  -0.00055624711
          2.2218861e-009                  -0.00072314884
          2.2235455e-009                  -0.00091628482
          2.2252048e-009                   -0.0011384683
          2.2268642e-009                   -0.0013926889
          2.2285235e-009                   -0.0016821095
          2.2301829e-009                   -0.0020100606
          2.2318423e-009                    -0.002380032
          2.2335016e-009                   -0.0027956625
           2.235161e-009                   -0.0032607257
          2.2368204e-009                   -0.0037791137
          2.2384797e-009                   -0.0043548184
          2.2401391e-009                    -0.004991906
          2.2417984e-009                   -0.0056944927
          2.2434578e-009                   -0.0064667109
          2.2451172e-009                   -0.0073126775
          2.2467765e-009                   -0.0082364567
          2.2484359e-009                   -0.0092420177
          2.2500953e-009                    -0.010333189
          2.2517546e-009                     -0.01151361
           2.253414e-009                    -0.012786681
          2.2550733e-009                    -0.014155509
          2.2567327e-009                    -0.015622849
          2.2583921e-009                    -0.017191049
          2.2600514e-009                    -0.018861983
          2.2617108e-009                    -0.020636991
          2.2633701e-009                    -0.022516826
          2.2650295e-009                    -0.024501586
          2.2666889e-009                    -0.026590653
          2.2683482e-009                    -0.028782627
          2.2700076e-009                    -0.031075294
           2.271667e-009                    -0.033465555
          2.2733263e-009                    -0.035949394
          2.2749857e-009                    -0.038521836
           2.276645e-009                    -0.041176918
          2.2783044e-009                     -0.04390765
          2.2799638e-009                    -0.046706027
          2.2816231e-009                    -0.049563018
          2.2832825e-009                    -0.052468586
          2.2849419e-009                    -0.055411721
          2.2866012e-009                     -0.05838046
          2.2882606e-009                    -0.061361954
          2.2899199e-009                    -0.064342545
          2.2915793e-009                    -0.067307872
          2.2932387e-009                    -0.070242965
           2.294898e-009                    -0.073132394
          2.2965574e-009                    -0.075960373
          2.2982168e-009                    -0.078710958
          2.2998761e-009                    -0.081368269
          2.3015355e-009                    -0.083916648
          2.3031948e-009                    -0.086340898
          2.3048542e-009                    -0.088626516
          2.3065136e-009                    -0.090759948
          2.3081729e-009                    -0.092728822
          2.3098323e-009                    -0.094522262
          2.3114917e-009                    -0.096131173
           2.313151e-009                     -0.09754851
          2.3148104e-009                    -0.098769546
          2.3164697e-009                    -0.099792168
          2.3181291e-009                     -0.10061712
          2.3197885e-009                     -0.10124833
          2.3214478e-009                      -0.1016931
          2.3231072e-009                     -0.10196235
          2.3247666e-009                     -0.10207081
          2.3264259e-009                     -0.10203714
          2.3280853e-009                     -0.10188415
          2.3297446e-009                     -0.10163884
           2.331404e-009                      -0.1013325
          2.3330634e-009                     -0.10100066
          2.3347227e-009                     -0.10068306
          2.3363821e-009                      -0.1004235
          2.3380415e-009                     -0.10026983
          2.3397008e-009                      -0.1002737
          2.3413602e-009                     -0.10049033
          2.3430195e-009                     -0.10097823
          2.3446789e-009                     -0.10179876
          2.3463383e-009                     -0.10301588
          2.3479976e-009                     -0.10469577
           2.349657e-009                     -0.10690639
          2.3513163e-009                     -0.10971705
          2.3529757e-009                     -0.11319796
          2.3546351e-009                      -0.1174198
          2.3562944e-009                     -0.12245335
          2.3579538e-009                      -0.1283691
          2.3596132e-009                     -0.13523699
          2.3612725e-009                     -0.14312605
          2.3629319e-009                     -0.15210435
          2.3645912e-009                     -0.16223877
          2.3662506e-009                     -0.17359515
            2.36791e-009                     -0.18623832
          2.3695693e-009                     -0.20023237
          2.3712287e-009                     -0.21564103
          2.3728881e-009                     -0.23252829
          2.3745474e-009                     -0.25095889
          2.3762068e-009                     -0.27099925
          2.3778661e-009                     -0.29271833
          2.3795255e-009                     -0.31618877
          2.3811849e-009                     -0.34148806
          2.3828442e-009                     -0.36869987
          2.3845036e-009                      -0.3979154
           2.386163e-009                     -0.42923494
          2.3878223e-009                     -0.46276944
          2.3894817e-009                     -0.49864201
           2.391141e-009                     -0.53698938
          2.3928004e-009                     -0.57796349
          2.3944598e-009                     -0.62173309
          2.3961191e-009                     -0.66848504
          2.3977785e-009                     -0.71842548
          2.3994379e-009                     -0.77178091
          2.4010972e-009                     -0.82879919
          2.4027566e-009                     -0.88974988
          2.4044159e-009                      -0.9549248
          2.4060753e-009                      -1.0246381
          2.4077347e-009                      -1.0992261
           2.409394e-009                      -1.1790462
          2.4110534e-009                      -1.2644765
          2.4127128e-009                      -1.3559141
          2.4143721e-009                      -1.4537736
          2.4160315e-009                      -1.5584848
          2.4176908e-009                      -1.6704897
          2.4193502e-009                      -1.7902399
          2.4210096e-009                      -1.9181927
          2.4226689e-009                      -2.0548082
          2.4243283e-009                      -2.2005438
          2.4259877e-009                      -2.3558507
           2.427647e-009                      -2.5211679
          2.4293064e-009                      -2.6969161
          2.4309657e-009                      -2.8834923
          2.4326251e-009                      -3.0812637
          2.4342845e-009                      -3.2905608
          2.4359438e-009                      -3.5116692
          2.4376032e-009                      -3.7448239
          2.4392625e-009                      -3.9901979
          2.4409219e-009                       -4.247897
          2.4425813e-009                      -4.5179486
          2.4442406e-009                      -4.8002935
             2.4459e-009                      -5.0947763
          2.4475594e-009                       -5.401134
          2.4492187e-009                      -5.7189871
          2.4508781e-009                       -6.047828
          2.4525374e-009                      -6.3870106
          2.4541968e-009                      -6.7357368
          2.4558562e-009                       -7.093047
          2.4575155e-009                      -7.4578095
          2.4591749e-009                      -7.8287076
          2.4608343e-009                      -8.2042293
          2.4624936e-009                       -8.582653
           2.464153e-009                      -8.9620414
          2.4658123e-009                      -9.3402307
          2.4674717e-009                      -9.7148258
          2.4691311e-009                      -10.083184
          2.4707904e-009                      -10.442413
          2.4724498e-009                      -10.789368
          2.4741092e-009                       -11.12065
          2.4757685e-009                      -11.432608
          2.4774279e-009                      -11.721338
          2.4790872e-009                      -11.982686
          2.4807466e-009                      -12.212258
           2.482406e-009                      -12.405443
          2.4840653e-009                      -12.557419
          2.4857247e-009                      -12.663182
          2.4873841e-009                       -12.71756
          2.4890434e-009                      -12.715254
          2.4907028e-009                      -12.650865
          2.4923621e-009                      -12.518941
          2.4940215e-009                      -12.314019
          2.4956809e-009                      -12.030675
          2.4973402e-009                      -11.663583
          2.4989996e-009                      -11.207571
           2.500659e-009                      -10.657679
          2.5023183e-009                       -10.00924
          2.5039777e-009                      -9.2579532
           2.505637e-009                      -8.3999583
          2.5072964e-009                      -7.4319173
          2.5089558e-009                      -6.3510911
          2.5106151e-009                      -5.1554229
          2.5122745e-009                      -3.8436305
          2.5139339e-009                      -2.4152902
          2.5155932e-009                     -0.87092023
          2.5172526e-009                      0.78794072
          2.5189119e-009                       2.5586571
          2.5205713e-009                        4.437424
          2.5222307e-009                       6.4191962
            2.52389e-009                       8.4976276
          2.5255494e-009                       10.665024
          2.5272088e-009                       12.912307
          2.5288681e-009                        15.22899
          2.5305275e-009                       17.603157
          2.5321868e-009                       20.021461
          2.5338462e-009                       22.469142
          2.5355056e-009                       24.930071
          2.5371649e-009                       27.386799
          2.5388243e-009                       29.820634
          2.5404836e-009                       32.211732
           2.542143e-009                        34.53921
          2.5438024e-009                       36.781288
          2.5454617e-009                       38.915451
          2.5471211e-009                       40.918634
          2.5487805e-009                       42.767428
          2.5504398e-009                       44.438301
          2.5520992e-009                       45.907855
          2.5537585e-009                       47.153074
          2.5554179e-009                       48.151616
          2.5570773e-009                       48.882116
          2.5587366e-009                       49.324493
           2.560396e-009                       49.460268
          2.5620554e-009                       49.272876
          2.5637147e-009                       48.748015
          2.5653741e-009                       47.873936
          2.5670334e-009                       46.641774
          2.5686928e-009                       45.045846
          2.5703522e-009                       43.083918
          2.5720115e-009                       40.757481
          2.5736709e-009                       38.071972
          2.5753303e-009                       35.036936
          2.5769896e-009                       31.666186
           2.578649e-009                       27.977912
          2.5803083e-009                       23.994728
          2.5819677e-009                       19.743636
          2.5836271e-009                       15.255955
          2.5852864e-009                       10.567156
          2.5869458e-009                       5.7166641
          2.5886052e-009                      0.74757581
          2.5902645e-009                      -4.2937086
          2.5919239e-009                      -9.3579393
          2.5935832e-009                      -14.393538
          2.5952426e-009                      -19.347176
           2.596902e-009                       -24.16441
          2.5985613e-009                      -28.790388
          2.6002207e-009                      -33.170601
          2.6018801e-009                      -37.251704
          2.6035394e-009                      -40.982333
          2.6051988e-009                      -44.313993
          2.6068581e-009                      -47.201871
          2.6085175e-009                      -49.605693
          2.6101769e-009                      -51.490548
          2.6118362e-009                      -52.827655
          2.6134956e-009                      -53.595098
           2.615155e-009                      -53.778454
          2.6168143e-009                      -53.371288
          2.6184737e-009                      -52.375611
           2.620133e-009                      -50.802173
          2.6217924e-009                      -48.670605
          2.6234518e-009                      -46.009415
          2.6251111e-009                      -42.855817
          2.6267705e-009                      -39.255382
          2.6284298e-009                      -35.261508
          2.6300892e-009                      -30.934726
          2.6317486e-009                      -26.341827
          2.6334079e-009                      -21.554856
          2.6350673e-009                      -16.649934
          2.6367267e-009                      -11.705923
           2.638386e-009                      -6.8030078
          2.6400454e-009                      -2.0212069
          2.6417047e-009                       2.5611722
          2.6433641e-009                       6.8691282
          2.6450235e-009                       10.832551
          2.6466828e-009                       14.387724
          2.6483422e-009                        17.47874
          2.6500016e-009                         20.0588
          2.6516609e-009                       22.091375
          2.6533203e-009                       23.551156
          2.6549796e-009                       24.424756
           2.656639e-009                       24.711171
          2.6582984e-009                       24.421951
          2.6599577e-009                       23.581108
          2.6616171e-009                       22.224684
          2.6632765e-009                       20.400049
          2.6649358e-009                        18.16488
          2.6665952e-009                       15.585898
          2.6682545e-009                         12.7373
          2.6699139e-009                         9.69898
          2.6715733e-009                       6.5545697
          2.6732326e-009                       3.3893645
           2.674892e-009                      0.28815847
          2.6765514e-009                      -2.6669679
          2.6782107e-009                      -5.3988167
          2.6798701e-009                      -7.8371318
          2.6815294e-009                      -9.9205029
          2.6831888e-009                      -11.598074
          2.6848482e-009                      -12.830972
          2.6865075e-009                      -13.593411
          2.6881669e-009                      -13.873419
          2.6898263e-009                      -13.673193
          2.6914856e-009                      -13.009052
           2.693145e-009                      -11.910973
          2.6948043e-009                       -10.42169
          2.6964637e-009                      -8.5954182
          2.6981231e-009                      -6.4962154
          2.6997824e-009                      -4.1960299
          2.7014418e-009                      -1.7724666
          2.7031012e-009                      0.69363214
          2.7047605e-009                       3.1207099
          2.7064199e-009                       5.4290697
          2.7080792e-009                       7.5434289
          2.7097386e-009                       9.3953545
           2.711398e-009                       10.925466
          2.7130573e-009                        12.08533
          2.7147167e-009                       12.839037
          2.7163761e-009                       13.164386
          2.7180354e-009                       13.053618
          2.7196948e-009                       12.513628
          2.7213541e-009                        11.56567
          2.7230135e-009                       10.244594
          2.7246729e-009                       8.5976345
          2.7263322e-009                       6.6827439
          2.7279916e-009                       4.5665308
          2.7296509e-009                       2.3218924
          2.7313103e-009                     0.025440088
          2.7329697e-009                        -2.24521
           2.734629e-009                       -4.414201
          2.7362884e-009                      -6.4101378
          2.7379478e-009                      -8.1686175
          2.7396071e-009                      -9.6344891
          2.7412665e-009                      -10.763784
          2.7429258e-009                       -11.52523
          2.7445852e-009                       -11.90128
          2.7462446e-009                      -11.888632
          2.7479039e-009                      -11.498208
          2.7495633e-009                      -10.754601
          2.7512227e-009                      -9.6949837
           2.752882e-009                      -8.3675457
          2.7545414e-009                      -6.8295154
          2.7562007e-009                      -5.1448594
          2.7578601e-009                      -3.3817282
          2.7595195e-009                      -1.6097393
          2.7611788e-009                      0.10277544
          2.7628382e-009                       1.6914291
          2.7644976e-009                       3.0982517
          2.7661569e-009                       4.2738926
          2.7678163e-009                       5.1794674
          2.7694756e-009                       5.7879439
           2.771135e-009                       6.0850116
          2.7727944e-009                       6.0694178
          2.7744537e-009                       5.7527772
          2.7761131e-009                       5.1588465
          2.7777725e-009                       4.3222795
          2.7794318e-009                       3.2869346
          2.7810912e-009                       2.1038253
          2.7827505e-009                      0.82881487
          2.7844099e-009                     -0.47987016
          2.7860693e-009                      -1.7642111
          2.7877286e-009                      -2.9689154
           2.789388e-009                      -4.0437507
          2.7910474e-009                      -4.9456021
          2.7927067e-009                      -5.6401848
          2.7943661e-009                      -6.1033438
          2.7960254e-009                       -6.321871
          2.7976848e-009                      -6.2937901
          2.7993442e-009                      -6.0281182
          2.8010035e-009                       -5.544131
          2.8026629e-009                      -4.8701734
          2.8043223e-009                      -4.0420689
          2.8059816e-009                      -3.1012107
           2.807641e-009                        -2.09243
          2.8093003e-009                      -1.0617494
          2.8109597e-009                    -0.054128779
          2.8126191e-009                      0.88868657
          2.8142784e-009                       1.7301058
          2.8159378e-009                        2.440326
          2.8175971e-009                       2.9975907
          2.8192565e-009                       3.3890201
          2.8209159e-009                       3.6109754
          2.8225752e-009                       3.6689363
          2.8242346e-009                       3.5769082
           2.825894e-009                       3.3564027
          2.8275533e-009                        3.035052
          2.8292127e-009                       2.6449325
           2.830872e-009                       2.2206868
          2.8325314e-009                       1.7975466
          2.8341908e-009                       1.4093663
          2.8358501e-009                       1.0867649
          2.8375095e-009                      0.85547426
          2.8391689e-009                      0.73497954
          2.8408282e-009                       0.7375334
          2.8424876e-009                      0.86758316
          2.8441469e-009                       1.1216339
          2.8458063e-009                       1.4885461
          2.8474657e-009                       1.9502471
           2.849125e-009                       2.4828236
          2.8507844e-009                       3.0579236
          2.8524438e-009                       3.6443865
          2.8541031e-009                       4.2100017
          2.8557625e-009                       4.7233061
          2.8574218e-009                       5.1553125
          2.8590812e-009                       5.4810791
          2.8607406e-009                       5.6810304
          2.8623999e-009                       5.7419597
          2.8640593e-009                       5.6576694
          2.8657187e-009                       5.4292045
           2.867378e-009                        5.064667
          2.8690374e-009                       4.5786426
          2.8706967e-009                       3.9912814
          2.8723561e-009                       3.3270844
          2.8740155e-009                       2.6134615
          2.8756748e-009                       1.8791507
          2.8773342e-009                       1.1526028
          2.8789936e-009                      0.46042888
          2.8806529e-009                     -0.17400721
          2.8823123e-009                     -0.73177945
          2.8839716e-009                      -1.1993025
           2.885631e-009                      -1.5688879
          2.8872904e-009                      -1.8389248
          2.8889497e-009                      -2.0136914
          2.8906091e-009                      -2.1028163
          2.8922685e-009                      -2.1204294
          2.8939278e-009                       -2.084054
          2.8955872e-009                       -2.013316
          2.8972465e-009                      -1.9285583
          2.8989059e-009                      -1.8494442
          2.9005653e-009                      -1.7936397
          2.9022246e-009                      -1.7756556
           2.903884e-009                      -1.8059273
          2.9055434e-009                      -1.8901849
          2.9072027e-009                       -2.029145
          2.9088621e-009                      -2.2185389
          2.9105214e-009                      -2.4494791
          2.9121808e-009                      -2.7091407
          2.9138402e-009                      -2.9817004
          2.9154995e-009                      -3.2494652
          2.9171589e-009                      -3.4941158
          2.9188182e-009                      -3.6979916
          2.9204776e-009                      -3.8453353
           2.922137e-009                      -3.9234077
          2.9237963e-009                        -3.92339
          2.9254557e-009                      -3.8410206
          2.9271151e-009                      -3.6769393
          2.9287744e-009                      -3.4367117
          2.9304338e-009                      -3.1305307
          2.9320931e-009                      -2.7726106
          2.9337525e-009                      -2.3803112
          2.9354119e-009                      -1.9730599
          2.9370712e-009                      -1.5711499
          2.9387306e-009                      -1.1944853
            2.94039e-009                     -0.86135258
          2.9420493e-009                     -0.58729237
          2.9437087e-009                     -0.38414542
           2.945368e-009                      -0.2593419
          2.9470274e-009                     -0.21547889
          2.9486868e-009                     -0.25020425
          2.9503461e-009                      -0.3564108
          2.9520055e-009                     -0.52272122
          2.9536649e-009                     -0.73423095
          2.9553242e-009                     -0.97346484
          2.9569836e-009                      -1.2214817
          2.9586429e-009                      -1.4590509
          2.9603023e-009                      -1.6678193
          2.9619617e-009                      -1.8313976
           2.963621e-009                      -1.9363014
          2.9652804e-009                      -1.9726913
          2.9669398e-009                      -1.9348714
          2.9685991e-009                      -1.8215091
          2.9702585e-009                      -1.6355807
          2.9719178e-009                      -1.3840531
          2.9735772e-009                      -1.0773368
          2.9752366e-009                     -0.72854455
          2.9768959e-009                     -0.35260607
          2.9785553e-009                     0.034688099
          2.9802147e-009                      0.41764107
           2.981874e-009                      0.78154191
          2.9835334e-009                       1.1134505
          2.9851927e-009                       1.4028276
          2.9868521e-009                       1.6419701
          2.9885115e-009                       1.8262299
          2.9901708e-009                       1.9540146
          2.9918302e-009                       2.0265929
          2.9934896e-009                       2.0477232
          2.9951489e-009                       2.0231392
          2.9968083e-009                       1.9599461
          2.9984676e-009                       1.8659852
           3.000127e-009                       1.7492097
          3.0017864e-009                       1.6171134
          3.0034457e-009                       1.4762528
          3.0051051e-009                       1.3319057
          3.0067644e-009                       1.1878876
          3.0084238e-009                       1.0465197
          3.0100832e-009                      0.90872816
          3.0117425e-009                      0.77426474
          3.0134019e-009                      0.64203513
          3.0150613e-009                      0.51049466
          3.0167206e-009                      0.37806123
            3.01838e-009                      0.24349894
          3.0200393e-009                      0.10624487
          3.0216987e-009                    -0.033346195
          3.0233581e-009                     -0.17387186
          3.0250174e-009                     -0.31287841
          3.0266768e-009                     -0.44697384
          3.0283362e-009                     -0.57204248
          3.0299955e-009                     -0.68355303
          3.0316549e-009                     -0.77694323
          3.0333142e-009                     -0.84803622
          3.0349736e-009                     -0.89343447
           3.036633e-009                      -0.9108514
          3.0382923e-009                     -0.89937312
          3.0399517e-009                     -0.85963985
          3.0416111e-009                     -0.79391014
          3.0432704e-009                     -0.70598502
          3.0449298e-009                      -0.6009951
          3.0465891e-009                     -0.48508272
          3.0482485e-009                     -0.36501264
          3.0499079e-009                     -0.24773536
          3.0515672e-009                     -0.13993021
          3.0532266e-009                     -0.04756036
           3.054886e-009                     0.024525876
          3.0565453e-009                     0.072917717
          3.0582047e-009                     0.095856738
           3.059864e-009                     0.093316706
          3.0615234e-009                     0.066951231
          3.0631828e-009                     0.019932209
          3.0648421e-009                    -0.043297205
          3.0665015e-009                     -0.11735023
          3.0681609e-009                     -0.19629713
          3.0698202e-009                      -0.2740974
          3.0714796e-009                     -0.34500784
          3.0731389e-009                     -0.40392855
          3.0747983e-009                     -0.44668018
          3.0764577e-009                     -0.47020625
           3.078117e-009                     -0.47268133
          3.0797764e-009                     -0.45350925
          3.0814358e-009                     -0.41321914
          3.0830951e-009                      -0.3532864
          3.0847545e-009                     -0.27590081
          3.0864138e-009                     -0.18369897
          3.0880732e-009                    -0.079487088
          3.0897326e-009                      0.03400911
          3.0913919e-009                      0.15434343
          3.0930513e-009                      0.27948863
          3.0947107e-009                      0.40791003
            3.09637e-009                      0.53855971
          3.0980294e-009                      0.67078861
          3.0996887e-009                      0.80419613
          3.1013481e-009                      0.93844688
          3.1030075e-009                       1.0730805
          3.1046668e-009                       1.2073244
          3.1063262e-009                        1.339929
          3.1079855e-009                       1.4690575
          3.1096449e-009                       1.5922513
          3.1113043e-009                       1.7064809
          3.1129636e-009                       1.8082711
           3.114623e-009                       1.8939006
          3.1162824e-009                       1.9596608
          3.1179417e-009                       2.0021512
          3.1196011e-009                       2.0185833
          3.1212604e-009                       2.0070667
          3.1229198e-009                       1.9668566
          3.1245792e-009                       1.8985358
          3.1262385e-009                       1.8040992
          3.1278979e-009                       1.6869254
          3.1295573e-009                       1.5516418
          3.1312166e-009                       1.4038967
           3.132876e-009                       1.2500517
          3.1345353e-009                       1.0968023
          3.1361947e-009                      0.95075211
          3.1378541e-009                      0.81798014
          3.1395134e-009                       0.7036396
          3.1411728e-009                      0.61161917
          3.1428322e-009                      0.54429088
          3.1444915e-009                      0.50236738
          3.1461509e-009                      0.48487581
          3.1478102e-009                      0.48925075
          3.1494696e-009                      0.51153334
           3.151129e-009                      0.54666864
          3.1527883e-009                      0.58888542
          3.1544477e-009                       0.6321238
          3.1561071e-009                      0.67046875
          3.1577664e-009                      0.69854769
          3.1594258e-009                      0.71187576
          3.1610851e-009                      0.70712772
          3.1627445e-009                      0.68231967
          3.1644039e-009                      0.63687853
          3.1660632e-009                      0.57159826
          3.1677226e-009                      0.48849562
           3.169382e-009                      0.39057907
          3.1710413e-009                      0.28155366
