        Time / s                E-Field (0 0 2)_1(X) [1]/real
           1.327482e-009                               0
          1.3285273e-009                               0
          1.3295725e-009                               0
          1.3306178e-009                               0
           1.331663e-009                               0
          1.3327083e-009                               0
          1.3337536e-009                               0
          1.3347988e-009                               0
          1.3358441e-009                               0
          1.3368893e-009                               0
          1.3379346e-009                               0
          1.3389799e-009                               0
          1.3400251e-009                               0
          1.3410704e-009                               0
          1.3421157e-009                               0
          1.3431609e-009                               0
          1.3442062e-009                               0
          1.3452514e-009                               0
          1.3462967e-009                               0
           1.347342e-009                               0
          1.3483872e-009                               0
          1.3494325e-009                               0
          1.3504777e-009                               0
           1.351523e-009                               0
          1.3525683e-009                               0
          1.3536135e-009                               0
          1.3546588e-009                               0
          1.3557041e-009                               0
          1.3567493e-009                               0
          1.3577946e-009                               0
          1.3588398e-009                               0
          1.3598851e-009                               0
          1.3609304e-009                               0
          1.3619756e-009                               0
          1.3630209e-009                               0
          1.3640661e-009                               0
          1.3651114e-009                               0
          1.3661567e-009                               0
          1.3672019e-009                               0
          1.3682472e-009                               0
          1.3692924e-009                               0
          1.3703377e-009                               0
           1.371383e-009                               0
          1.3724282e-009                               0
          1.3734735e-009                               0
          1.3745188e-009                               0
           1.375564e-009                               0
          1.3766093e-009                               0
          1.3776545e-009                               0
          1.3786998e-009                               0
          1.3797451e-009                               0
          1.3807903e-009                               0
          1.3818356e-009                               0
          1.3828808e-009                               0
          1.3839261e-009                               0
          1.3849714e-009                               0
          1.3860166e-009                               0
          1.3870619e-009                               0
          1.3881072e-009                               0
          1.3891524e-009                               0
          1.3901977e-009                               0
          1.3912429e-009                               0
          1.3922882e-009                               0
          1.3933335e-009                               0
          1.3943787e-009                               0
           1.395424e-009                               0
          1.3964692e-009                               0
          1.3975145e-009                               0
          1.3985598e-009                               0
           1.399605e-009                               0
          1.4006503e-009                               0
          1.4016956e-009                               0
          1.4027408e-009                               0
          1.4037861e-009                               0
          1.4048313e-009                               0
          1.4058766e-009                               0
          1.4069219e-009                               0
          1.4079671e-009                               0
          1.4090124e-009                               0
          1.4100576e-009                               0
          1.4111029e-009                               0
          1.4121482e-009                               0
          1.4131934e-009                               0
          1.4142387e-009                               0
           1.415284e-009                               0
          1.4163292e-009                               0
          1.4173745e-009                               0
          1.4184197e-009                               0
           1.419465e-009                               0
          1.4205103e-009                               0
          1.4215555e-009                               0
          1.4226008e-009                               0
           1.423646e-009                               0
          1.4246913e-009                               0
          1.4257366e-009                               0
          1.4267818e-009                               0
          1.4278271e-009                               0
          1.4288724e-009                               0
          1.4299176e-009                               0
          1.4309629e-009                               0
          1.4320081e-009                               0
          1.4330534e-009                               0
          1.4340987e-009                               0
          1.4351439e-009                               0
          1.4361892e-009                               0
          1.4372344e-009                               0
          1.4382797e-009                               0
           1.439325e-009                               0
          1.4403702e-009                               0
          1.4414155e-009                               0
          1.4424607e-009                               0
           1.443506e-009                               0
          1.4445513e-009                               0
          1.4455965e-009                               0
          1.4466418e-009                               0
          1.4476871e-009                               0
          1.4487323e-009                               0
          1.4497776e-009                               0
          1.4508228e-009                               0
          1.4518681e-009                               0
          1.4529134e-009                               0
          1.4539586e-009                               0
          1.4550039e-009                               0
          1.4560491e-009                               0
          1.4570944e-009                               0
          1.4581397e-009                               0
          1.4591849e-009                               0
          1.4602302e-009                               0
          1.4612755e-009                               0
          1.4623207e-009                               0
           1.463366e-009                               0
          1.4644112e-009                               0
          1.4654565e-009                               0
          1.4665018e-009                               0
           1.467547e-009                               0
          1.4685923e-009                               0
          1.4696375e-009                               0
          1.4706828e-009                               0
          1.4717281e-009                               0
          1.4727733e-009                               0
          1.4738186e-009                               0
          1.4748639e-009                               0
          1.4759091e-009                               0
          1.4769544e-009                               0
          1.4779996e-009                               0
          1.4790449e-009                               0
          1.4800902e-009                               0
          1.4811354e-009                               0
          1.4821807e-009                               0
          1.4832259e-009                               0
          1.4842712e-009                               0
          1.4853165e-009                               0
          1.4863617e-009                               0
           1.487407e-009                               0
          1.4884523e-009                               0
          1.4894975e-009                               0
          1.4905428e-009                               0
           1.491588e-009                               0
          1.4926333e-009                               0
          1.4936786e-009                               0
          1.4947238e-009                               0
          1.4957691e-009                               0
          1.4968143e-009                               0
          1.4978596e-009                               0
          1.4989049e-009                               0
          1.4999501e-009                               0
          1.5009954e-009                               0
          1.5020406e-009                               0
          1.5030859e-009                               0
          1.5041312e-009                               0
          1.5051764e-009                               0
          1.5062217e-009                               0
           1.507267e-009                               0
          1.5083122e-009                               0
          1.5093575e-009                               0
          1.5104027e-009                               0
           1.511448e-009                               0
          1.5124933e-009                               0
          1.5135385e-009                               0
          1.5145838e-009                               0
           1.515629e-009                               0
          1.5166743e-009                               0
          1.5177196e-009                               0
          1.5187648e-009                               0
          1.5198101e-009                               0
          1.5208554e-009                               0
          1.5219006e-009                               0
          1.5229459e-009                               0
          1.5239911e-009                               0
          1.5250364e-009                               0
          1.5260817e-009                               0
          1.5271269e-009                               0
          1.5281722e-009                               0
          1.5292174e-009                               0
          1.5302627e-009                               0
           1.531308e-009                               0
          1.5323532e-009                               0
          1.5333985e-009                               0
          1.5344438e-009                               0
           1.535489e-009                               0
          1.5365343e-009                               0
          1.5375795e-009                               0
          1.5386248e-009                               0
          1.5396701e-009                               0
          1.5407153e-009                               0
          1.5417606e-009                               0
          1.5428058e-009                               0
          1.5438511e-009                               0
          1.5448964e-009                               0
          1.5459416e-009                               0
          1.5469869e-009                               0
          1.5480322e-009                               0
          1.5490774e-009                               0
          1.5501227e-009                               0
          1.5511679e-009                               0
          1.5522132e-009                               0
          1.5532585e-009                               0
          1.5543037e-009                               0
           1.555349e-009                               0
          1.5563942e-009                               0
          1.5574395e-009                               0
          1.5584848e-009                               0
            1.55953e-009                               0
          1.5605753e-009                               0
          1.5616205e-009                               0
          1.5626658e-009                               0
          1.5637111e-009                               0
          1.5647563e-009                               0
          1.5658016e-009                               0
          1.5668469e-009                               0
          1.5678921e-009                               0
          1.5689374e-009                               0
          1.5699826e-009                               0
          1.5710279e-009                               0
          1.5720732e-009                               0
          1.5731184e-009                               0
          1.5741637e-009                               0
          1.5752089e-009                               0
          1.5762542e-009                               0
          1.5772995e-009                               0
          1.5783447e-009                               0
            1.57939e-009                               0
          1.5804353e-009                               0
          1.5814805e-009                               0
          1.5825258e-009                               0
           1.583571e-009                               0
          1.5846163e-009                               0
          1.5856616e-009                               0
          1.5867068e-009                               0
          1.5877521e-009                               0
          1.5887973e-009                               0
          1.5898426e-009                               0
          1.5908879e-009                               0
          1.5919331e-009                               0
          1.5929784e-009                               0
          1.5940237e-009                               0
          1.5950689e-009                               0
          1.5961142e-009                               0
          1.5971594e-009                               0
          1.5982047e-009                               0
            1.59925e-009                               0
          1.6002952e-009                               0
          1.6013405e-009                               0
          1.6023857e-009                               0
           1.603431e-009                               0
          1.6044763e-009                               0
          1.6055215e-009                               0
          1.6065668e-009                               0
          1.6076121e-009                               0
          1.6086573e-009                               0
          1.6097026e-009                               0
          1.6107478e-009                               0
          1.6117931e-009                               0
          1.6128384e-009                               0
          1.6138836e-009                               0
          1.6149289e-009                               0
          1.6159741e-009                               0
          1.6170194e-009                               0
          1.6180647e-009                               0
          1.6191099e-009                               0
          1.6201552e-009                               0
          1.6212005e-009                               0
          1.6222457e-009                               0
           1.623291e-009                               0
          1.6243362e-009                               0
          1.6253815e-009                               0
          1.6264268e-009                               0
           1.627472e-009                               0
          1.6285173e-009                               0
          1.6295625e-009                               0
          1.6306078e-009                               0
          1.6316531e-009                               0
          1.6326983e-009                               0
          1.6337436e-009                               0
          1.6347888e-009                               0
          1.6358341e-009                               0
          1.6368794e-009                               0
          1.6379246e-009                               0
          1.6389699e-009                               0
          1.6400152e-009                               0
          1.6410604e-009                               0
          1.6421057e-009                               0
          1.6431509e-009                               0
          1.6441962e-009                               0
          1.6452415e-009                               0
          1.6462867e-009                               0
           1.647332e-009                               0
          1.6483772e-009                               0
          1.6494225e-009                               0
          1.6504678e-009                               0
           1.651513e-009                               0
          1.6525583e-009                               0
          1.6536036e-009                               0
          1.6546488e-009                               0
          1.6556941e-009                               0
          1.6567393e-009                               0
          1.6577846e-009                               0
          1.6588299e-009                               0
          1.6598751e-009                               0
          1.6609204e-009                               0
          1.6619656e-009                               0
          1.6630109e-009                               0
          1.6640562e-009                               0
          1.6651014e-009                               0
          1.6661467e-009                               0
           1.667192e-009                               0
          1.6682372e-009                               0
          1.6692825e-009                               0
          1.6703277e-009                               0
           1.671373e-009                               0
          1.6724183e-009                               0
          1.6734635e-009                               0
          1.6745088e-009                               0
           1.675554e-009                               0
          1.6765993e-009                               0
          1.6776446e-009                               0
          1.6786898e-009                               0
          1.6797351e-009                               0
          1.6807804e-009                               0
          1.6818256e-009                               0
          1.6828709e-009                               0
          1.6839161e-009                               0
          1.6849614e-009                               0
          1.6860067e-009                               0
          1.6870519e-009                               0
          1.6880972e-009                               0
          1.6891424e-009                               0
          1.6901877e-009                               0
           1.691233e-009                               0
          1.6922782e-009                               0
          1.6933235e-009                               0
          1.6943687e-009                               0
           1.695414e-009                               0
          1.6964593e-009                               0
          1.6975045e-009                               0
          1.6985498e-009                               0
          1.6995951e-009                               0
          1.7006403e-009                               0
          1.7016856e-009                               0
          1.7027308e-009                               0
          1.7037761e-009                               0
          1.7048214e-009                               0
          1.7058666e-009                               0
          1.7069119e-009                               0
          1.7079571e-009                               0
          1.7090024e-009                               0
          1.7100477e-009                               0
          1.7110929e-009                               0
          1.7121382e-009                               0
          1.7131835e-009                               0
          1.7142287e-009                               0
           1.715274e-009                               0
          1.7163192e-009                               0
          1.7173645e-009                               0
          1.7184098e-009                               0
           1.719455e-009                               0
          1.7205003e-009                               0
          1.7215455e-009                               0
          1.7225908e-009                               0
          1.7236361e-009                               0
          1.7246813e-009                               0
          1.7257266e-009                               0
          1.7267719e-009                               0
          1.7278171e-009                               0
          1.7288624e-009                               0
          1.7299076e-009                               0
          1.7309529e-009                               0
          1.7319982e-009                               0
          1.7330434e-009                               0
          1.7340887e-009                               0
          1.7351339e-009                               0
          1.7361792e-009                               0
          1.7372245e-009                               0
          1.7382697e-009                               0
           1.739315e-009                               0
          1.7403603e-009                               0
          1.7414055e-009                               0
          1.7424508e-009                               0
           1.743496e-009                               0
          1.7445413e-009                               0
          1.7455866e-009                               0
          1.7466318e-009                               0
          1.7476771e-009                               0
          1.7487223e-009                               0
          1.7497676e-009                               0
          1.7508129e-009                               0
          1.7518581e-009                               0
          1.7529034e-009                               0
          1.7539486e-009                               0
          1.7549939e-009                               0
          1.7560392e-009                               0
          1.7570844e-009                               0
          1.7581297e-009                               0
           1.759175e-009                               0
          1.7602202e-009                               0
          1.7612655e-009                               0
          1.7623107e-009                               0
           1.763356e-009                               0
          1.7644013e-009                               0
          1.7654465e-009                               0
          1.7664918e-009                               0
           1.767537e-009                               0
          1.7685823e-009                               0
          1.7696276e-009                               0
          1.7706728e-009                               0
          1.7717181e-009                               0
          1.7727634e-009                               0
          1.7738086e-009                               0
          1.7748539e-009                               0
          1.7758991e-009                               0
          1.7769444e-009                               0
          1.7779897e-009                               0
          1.7790349e-009                               0
          1.7800802e-009                               0
          1.7811254e-009                               0
          1.7821707e-009                               0
           1.783216e-009                               0
          1.7842612e-009                               0
          1.7853065e-009                               0
          1.7863518e-009                               0
           1.787397e-009                               0
          1.7884423e-009                               0
          1.7894875e-009                               0
          1.7905328e-009                               0
          1.7915781e-009                               0
          1.7926233e-009                               0
          1.7936686e-009                               0
          1.7947138e-009                               0
          1.7957591e-009                               0
          1.7968044e-009                               0
          1.7978496e-009                               0
          1.7988949e-009                               0
          1.7999402e-009                               0
          1.8009854e-009                               0
          1.8020307e-009                               0
          1.8030759e-009                               0
          1.8041212e-009                               0
          1.8051665e-009                               0
          1.8062117e-009                               0
           1.807257e-009                               0
          1.8083022e-009                               0
          1.8093475e-009                               0
          1.8103928e-009                               0
           1.811438e-009                               0
          1.8124833e-009                               0
          1.8135285e-009                               0
          1.8145738e-009                               0
          1.8156191e-009                               0
          1.8166643e-009                               0
          1.8177096e-009                               0
          1.8187549e-009                               0
          1.8198001e-009                               0
          1.8208454e-009                               0
          1.8218906e-009                               0
          1.8229359e-009                               0
          1.8239812e-009                               0
          1.8250264e-009                               0
          1.8260717e-009                               0
          1.8271169e-009                               0
          1.8281622e-009                               0
          1.8292075e-009                               0
          1.8302527e-009                               0
           1.831298e-009                               0
          1.8323433e-009                               0
          1.8333885e-009                               0
          1.8344338e-009                               0
           1.835479e-009                               0
          1.8365243e-009                               0
          1.8375696e-009                               0
          1.8386148e-009                               0
          1.8396601e-009                               0
          1.8407053e-009                               0
          1.8417506e-009                               0
          1.8427959e-009                               0
          1.8438411e-009                               0
          1.8448864e-009                               0
          1.8459317e-009                               0
          1.8469769e-009                               0
          1.8480222e-009                               0
          1.8490674e-009                               0
          1.8501127e-009                 -1.1430327e-033
           1.851158e-009                 -3.9446154e-033
          1.8522032e-009                 -9.0486248e-033
          1.8532485e-009                 -1.7283922e-032
          1.8542937e-009                 -2.9711176e-032
           1.855339e-009                 -4.8925692e-032
          1.8563843e-009                 -7.6620937e-032
          1.8574295e-009                 -1.1236409e-031
          1.8584748e-009                  -1.587669e-031
          1.8595201e-009                 -2.1882679e-031
          1.8605653e-009                 -2.9663609e-031
          1.8616106e-009                 -3.9646678e-031
          1.8626558e-009                 -5.2377293e-031
          1.8637011e-009                 -6.8587993e-031
          1.8647464e-009                 -8.9262303e-031
          1.8657916e-009                 -1.1565979e-030
          1.8668369e-009                 -1.4933016e-030
          1.8678821e-009                 -1.9220489e-030
          1.8689274e-009                 -2.4670772e-030
          1.8699727e-009                 -3.1588769e-030
          1.8710179e-009                 -4.0359948e-030
          1.8720632e-009                 -5.1475689e-030
          1.8731085e-009                 -6.5562494e-030
          1.8741537e-009                 -8.3408278e-030
           1.875199e-009                 -1.0600004e-029
          1.8762442e-009                 -1.3457589e-029
          1.8772895e-009                  -1.706917e-029
          1.8783348e-009                 -2.1630635e-029
            1.87938e-009                 -2.7389163e-029
          1.8804253e-009                  -3.465606e-029
          1.8814705e-009                 -4.3822192e-029
          1.8825158e-009                  -5.537729e-029
          1.8835611e-009                 -6.9934347e-029
          1.8846063e-009                 -8.8260403e-029
          1.8856516e-009                 -1.1131543e-028
          1.8866968e-009                 -1.4030098e-028
          1.8877421e-009                 -1.7672016e-028
          1.8887874e-009                 -2.2245171e-028
          1.8898326e-009                 -2.7984177e-028
          1.8908779e-009                 -3.5181763e-028
          1.8919232e-009                 -4.4202896e-028
          1.8929684e-009                 -5.5502291e-028
          1.8940137e-009                 -6.9646139e-028
          1.8950589e-009                 -8.7339015e-028
          1.8961042e-009                 -1.0945709e-027
          1.8971495e-009                 -1.3708914e-027
          1.8981947e-009                 -1.7158726e-027
            1.89924e-009                 -2.1462924e-027
          1.9002852e-009                 -2.6829555e-027
          1.9013305e-009                 -3.3516422e-027
          1.9023758e-009                  -4.184274e-027
           1.903421e-009                 -5.2203497e-027
          1.9044663e-009                 -6.5087066e-027
          1.9055116e-009                 -8.1096855e-027
          1.9065568e-009                 -1.0097785e-026
          1.9076021e-009                 -1.2564912e-026
          1.9086473e-009                 -1.5624364e-026
          1.9096926e-009                 -1.9415707e-026
          1.9107379e-009                 -2.4110721e-026
          1.9117831e-009                 -2.9920692e-026
          1.9128284e-009                 -3.7105263e-026
          1.9138736e-009                 -4.5983279e-026
          1.9149189e-009                 -5.6945948e-026
          1.9159642e-009                 -7.0472872e-026
          1.9170094e-009                 -8.7151542e-026
          1.9180547e-009                 -1.0770102e-025
             1.9191e-009                 -1.3300062e-025
          1.9201452e-009                 -1.6412474e-025
          1.9211905e-009                 -2.0238499e-025
          1.9222357e-009                  -2.493811e-025
           1.923281e-009                 -3.0706256e-025
          1.9243263e-009                 -3.7780272e-025
          1.9253715e-009                 -4.6448847e-025
          1.9264168e-009                 -5.7062785e-025
           1.927462e-009                 -7.0047974e-025
          1.9285073e-009                 -8.5920931e-025
          1.9295526e-009                 -1.0530746e-024
          1.9305978e-009                 -1.2896502e-024
          1.9316431e-009                 -1.5780939e-024
          1.9326884e-009                 -1.9294665e-024
          1.9337336e-009                 -2.3571114e-024
          1.9347789e-009                 -2.8771089e-024
          1.9358241e-009                 -3.5088133e-024
          1.9368694e-009                 -4.2754922e-024
          1.9379147e-009                 -5.2050844e-024
          1.9389599e-009                 -6.3310908e-024
          1.9400052e-009                 -7.6936332e-024
          1.9410504e-009                 -9.3406943e-024
          1.9420957e-009                 -1.1329576e-023
           1.943141e-009                 -1.3728611e-023
          1.9441862e-009                 -1.6619154e-023
          1.9452315e-009                 -2.0097915e-023
          1.9462767e-009                 -2.4279657e-023
           1.947322e-009                 -2.9300332e-023
          1.9483673e-009                 -3.5320688e-023
          1.9494125e-009                  -4.253041e-023
          1.9504578e-009                 -5.1152874e-023
          1.9515031e-009                 -6.1450547e-023
          1.9525483e-009                 -7.3731081e-023
          1.9535936e-009                 -8.8354198e-023
          1.9546388e-009                 -1.0573935e-022
          1.9556841e-009                 -1.2637418e-022
          1.9567294e-009                 -1.5082376e-022
          1.9577746e-009                 -1.7974066e-022
          1.9588199e-009                  -2.138755e-022
          1.9598651e-009                 -2.5408799e-022
          1.9609104e-009                 -3.0135804e-022
          1.9619557e-009                 -3.5679652e-022
          1.9630009e-009                 -4.2165485e-022
          1.9640462e-009                 -4.9733284e-022
          1.9650915e-009                 -5.8538289e-022
          1.9661367e-009                 -6.8750966e-022
           1.967182e-009                 -8.0556185e-022
          1.9682272e-009                 -9.4151423e-022
          1.9692725e-009                 -1.0974348e-021
          1.9703178e-009                  -1.275433e-021
           1.971363e-009                 -1.4775815e-021
          1.9724083e-009                 -1.7058034e-021
          1.9734535e-009                 -1.9617141e-021
          1.9744988e-009                  -2.246403e-021
          1.9755441e-009                 -2.5601392e-021
          1.9765893e-009                 -2.9019773e-021
          1.9776346e-009                 -3.2692363e-021
          1.9786799e-009                 -3.6568159e-021
          1.9797251e-009                 -4.0563077e-021
          1.9807704e-009                 -4.4548437e-021
          1.9818156e-009                 -4.8336173e-021
          1.9828609e-009                 -5.1659885e-021
          1.9839062e-009                 -5.4150714e-021
          1.9849514e-009                 -5.5306716e-021
          1.9859967e-009                 -5.4454126e-021
          1.9870419e-009                 -5.0698542e-021
          1.9880872e-009                 -4.2863572e-021
          1.9891325e-009                 -2.9413973e-021
          1.9901777e-009                 -8.3595569e-022
           1.991223e-009                  2.2864611e-021
          1.9922683e-009                  6.7547249e-021
          1.9933135e-009                  1.2988588e-020
          1.9943588e-009                  2.1521599e-020
           1.995404e-009                  3.3029449e-020
          1.9964493e-009                  4.8364954e-020
          1.9974946e-009                   6.860114e-020
          1.9985398e-009                  9.5084287e-020
          1.9995851e-009                    1.29499e-019
          2.0006303e-009                  1.7394808e-019
          2.0016756e-009                  2.3105028e-019
          2.0027209e-009                  3.0405986e-019
          2.0037661e-009                  3.9701254e-019
          2.0048114e-009                  5.1490347e-019
          2.0058566e-009                  6.6390401e-019
          2.0069019e-009                  8.5162547e-019
          2.0079472e-009                  1.0874394e-018
          2.0089924e-009                  1.3828664e-018
          2.0100377e-009                  1.7520472e-018
           2.011083e-009                  2.2123131e-018
          2.0121282e-009                   2.784876e-018
          2.0131735e-009                  3.4956617e-018
          2.0142187e-009                  4.3763158e-018
           2.015264e-009                  5.4654154e-018
          2.0163093e-009                  6.8099308e-018
          2.0173545e-009                  8.4669817e-018
          2.0183998e-009                  1.0505948e-017
           2.019445e-009                  1.3011008e-017
          2.0204903e-009                  1.6084177e-017
          2.0215356e-009                  1.9848955e-017
          2.0225808e-009                  2.4454692e-017
          2.0236261e-009                  3.0081811e-017
          2.0246714e-009                  3.6948052e-017
          2.0257166e-009                  4.5315921e-017
          2.0267619e-009                  5.5501585e-017
          2.0278071e-009                  6.7885486e-017
          2.0288524e-009                  8.2924953e-017
          2.0298977e-009                  1.0116924e-016
          2.0309429e-009                  1.2327739e-016
          2.0319882e-009                  1.5003945e-016
          2.0330334e-009                   1.824017e-016
          2.0340787e-009                  2.2149654e-016
           2.035124e-009                  2.6867785e-016
          2.0361692e-009                  3.2556302e-016
          2.0372145e-009                   3.940825e-016
          2.0382598e-009                  4.7653852e-016
           2.039305e-009                  5.7567441e-016
          2.0403503e-009                  6.9475621e-016
          2.0413955e-009                  8.3766936e-016
          2.0424408e-009                  1.0090323e-015
          2.0434861e-009                  1.2143304e-015
          2.0445313e-009                  1.4600733e-015
          2.0455766e-009                  1.7539805e-015
          2.0466218e-009                  2.1051981e-015
          2.0476671e-009                  2.5245554e-015
          2.0487124e-009                  3.0248634e-015
          2.0497576e-009                  3.6212664e-015
          2.0508029e-009                  4.3316529e-015
          2.0518482e-009                  5.1771383e-015
          2.0528934e-009                  6.1826256e-015
          2.0539387e-009                  7.3774643e-015
          2.0549839e-009                  8.7962186e-015
          2.0560292e-009                  1.0479561e-014
          2.0570745e-009                  1.2475322e-014
          2.0581197e-009                    1.48397e-014
           2.059165e-009                  1.7638685e-014
          2.0602102e-009                  2.0949703e-014
          2.0612555e-009                  2.4863526e-014
          2.0623008e-009                  2.9486511e-014
           2.063346e-009                  3.4943168e-014
          2.0643913e-009                  4.1379159e-014
          2.0654366e-009                  4.8964774e-014
          2.0664818e-009                  5.7898937e-014
          2.0675271e-009                  6.8413866e-014
          2.0685723e-009                  8.0780455e-014
          2.0696176e-009                  9.5314464e-014
          2.0706629e-009                  1.1238371e-013
          2.0717081e-009                  1.3241632e-013
          2.0727534e-009                  1.5591028e-013
          2.0737986e-009                  1.8344444e-013
          2.0748439e-009                   2.156911e-013
          2.0758892e-009                  2.5343061e-013
          2.0769344e-009                  2.9756801e-013
          2.0779797e-009                   3.491523e-013
          2.0790249e-009                  4.0939837e-013
          2.0800702e-009                  4.7971232e-013
          2.0811155e-009                  5.6172031e-013
          2.0821607e-009                  6.5730172e-013
           2.083206e-009                  7.6862696e-013
          2.0842513e-009                  8.9820088e-013
          2.0852965e-009                   1.048912e-012
          2.0863418e-009                  1.2240889e-012
           2.087387e-009                  1.4275649e-012
          2.0884323e-009                  1.6637508e-012
          2.0894776e-009                  1.9377189e-012
          2.0905228e-009                  2.2552973e-012
          2.0915681e-009                  2.6231784e-012
          2.0926133e-009                  3.0490406e-012
          2.0936586e-009                  3.5416876e-012
          2.0947039e-009                  4.1112067e-012
          2.0957491e-009                  4.7691458e-012
          2.0967944e-009                  5.5287164e-012
          2.0978397e-009                  6.4050223e-012
          2.0988849e-009                   7.415317e-012
          2.0999302e-009                  8.5792947e-012
          2.1009754e-009                  9.9194213e-012
          2.1020207e-009                  1.1461303e-011
           2.103066e-009                  1.3234102e-011
          2.1041112e-009                   1.527101e-011
          2.1051565e-009                   1.760977e-011
          2.1062017e-009                  2.0293274e-011
           2.107247e-009                  2.3370224e-011
          2.1082923e-009                  2.6895879e-011
          2.1093375e-009                  3.0932883e-011
          2.1103828e-009                  3.5552207e-011
          2.1114281e-009                  4.0834183e-011
          2.1124733e-009                  4.6869678e-011
          2.1135186e-009                  5.3761381e-011
          2.1145638e-009                  6.1625255e-011
          2.1156091e-009                  7.0592149e-011
          2.1166544e-009                  8.0809578e-011
          2.1176996e-009                   9.244373e-011
          2.1187449e-009                  1.0568166e-010
          2.1197901e-009                  1.2073375e-010
          2.1208354e-009                  1.3783638e-010
          2.1218807e-009                  1.5725495e-010
          2.1229259e-009                  1.7928721e-010
          2.1239712e-009                  2.0426688e-010
          2.1250165e-009                  2.3256763e-010
          2.1260617e-009                   2.646076e-010
           2.127107e-009                  3.0085414e-010
          2.1281522e-009                  3.4182926e-010
          2.1291975e-009                  3.8811543e-010
          2.1302428e-009                  4.4036195e-010
           2.131288e-009                  4.9929202e-010
          2.1323333e-009                  5.6571032e-010
          2.1333785e-009                  6.4051127e-010
          2.1344238e-009                  7.2468821e-010
          2.1354691e-009                  8.1934319e-010
          2.1365143e-009                  9.2569754e-010
          2.1375596e-009                  1.0451034e-009
