        Time / s                E-Field (0 0 2)_1(X) [1]/real
          1.7156005e-009                               0
          1.7172743e-009                               0
           1.718948e-009                               0
          1.7206218e-009                               0
          1.7222955e-009                               0
          1.7239693e-009                               0
           1.725643e-009                               0
          1.7273168e-009                               0
          1.7289906e-009                               0
          1.7306643e-009                               0
          1.7323381e-009                               0
          1.7340118e-009                               0
          1.7356856e-009                               0
          1.7373593e-009                               0
          1.7390331e-009                               0
          1.7407069e-009                               0
          1.7423806e-009                               0
          1.7440544e-009                               0
          1.7457281e-009                               0
          1.7474019e-009                               0
          1.7490756e-009                               0
          1.7507494e-009                               0
          1.7524232e-009                               0
          1.7540969e-009                               0
          1.7557707e-009                               0
          1.7574444e-009                               0
          1.7591182e-009                               0
          1.7607919e-009                               0
          1.7624657e-009                               0
          1.7641394e-009                               0
          1.7658132e-009                               0
           1.767487e-009                               0
          1.7691607e-009                               0
          1.7708345e-009                               0
          1.7725082e-009                               0
           1.774182e-009                               0
          1.7758557e-009                               0
          1.7775295e-009                               0
          1.7792033e-009                               0
           1.780877e-009                               0
          1.7825508e-009                               0
          1.7842245e-009                               0
          1.7858983e-009                               0
           1.787572e-009                               0
          1.7892458e-009                               0
          1.7909196e-009                               0
          1.7925933e-009                               0
          1.7942671e-009                               0
          1.7959408e-009                               0
          1.7976146e-009                               0
          1.7992883e-009                               0
          1.8009621e-009                               0
          1.8026358e-009                               0
          1.8043096e-009                               0
          1.8059834e-009                               0
          1.8076571e-009                               0
          1.8093309e-009                               0
          1.8110046e-009                               0
          1.8126784e-009                               0
          1.8143521e-009                               0
          1.8160259e-009                               0
          1.8176997e-009                               0
          1.8193734e-009                               0
          1.8210472e-009                               0
          1.8227209e-009                               0
          1.8243947e-009                               0
          1.8260684e-009                               0
          1.8277422e-009                               0
           1.829416e-009                               0
          1.8310897e-009                               0
          1.8327635e-009                               0
          1.8344372e-009                               0
           1.836111e-009                               0
          1.8377847e-009                               0
          1.8394585e-009                               0
          1.8411322e-009                               0
           1.842806e-009                               0
          1.8444798e-009                               0
          1.8461535e-009                               0
          1.8478273e-009                               0
           1.849501e-009                               0
          1.8511748e-009                               0
          1.8528485e-009                               0
          1.8545223e-009                               0
          1.8561961e-009                               0
          1.8578698e-009                               0
          1.8595436e-009                               0
          1.8612173e-009                               0
          1.8628911e-009                               0
          1.8645648e-009                               0
          1.8662386e-009                               0
          1.8679124e-009                               0
          1.8695861e-009                               0
          1.8712599e-009                               0
          1.8729336e-009                               0
          1.8746074e-009                               0
          1.8762811e-009                               0
          1.8779549e-009                               0
          1.8796287e-009                               0
          1.8813024e-009                               0
          1.8829762e-009                               0
          1.8846499e-009                               0
          1.8863237e-009                               0
          1.8879974e-009                               0
          1.8896712e-009                               0
          1.8913449e-009                               0
          1.8930187e-009                               0
          1.8946925e-009                               0
          1.8963662e-009                               0
            1.89804e-009                               0
          1.8997137e-009                               0
          1.9013875e-009                               0
          1.9030612e-009                               0
           1.904735e-009                               0
          1.9064088e-009                               0
          1.9080825e-009                  3.6730475e-033
          1.9097563e-009                  1.5011131e-032
            1.91143e-009                  4.2001193e-032
          1.9131038e-009                  9.0515177e-032
          1.9147775e-009                  1.6356936e-031
          1.9164513e-009                  2.6718766e-031
          1.9181251e-009                  4.1872102e-031
          1.9197988e-009                  6.4812651e-031
          1.9214726e-009                  9.9344711e-031
          1.9231463e-009                   1.512749e-030
          1.9248201e-009                  2.2831615e-030
          1.9264938e-009                  3.4226729e-030
          1.9281676e-009                  5.1027073e-030
          1.9298413e-009                  7.5774993e-030
          1.9315151e-009                  1.1229269e-029
          1.9331889e-009                   1.661721e-029
          1.9348626e-009                  2.4553567e-029
          1.9365364e-009                   3.621598e-029
          1.9382101e-009                  5.3325464e-029
          1.9398839e-009                  7.8400298e-029
          1.9415576e-009                   1.151071e-028
          1.9432314e-009                  1.6876637e-028
          1.9449052e-009                  2.4709368e-028
          1.9465789e-009                  3.6127287e-028
          1.9482527e-009                  5.2749473e-028
          1.9499264e-009                  7.6915872e-028
          1.9516002e-009                  1.1200279e-027
          1.9532739e-009                  1.6287528e-027
          1.9549477e-009                   2.365347e-027
          1.9566215e-009                  3.4304275e-027
          1.9582952e-009                  4.9683848e-027
           1.959969e-009                  7.1861316e-027
          1.9616427e-009                  1.0379769e-026
          1.9633165e-009                  1.4972428e-026
          1.9649902e-009                   2.156791e-026
           1.966664e-009                   3.102663e-026
          1.9683378e-009                   4.457294e-026
          1.9700115e-009                  6.3946638e-026
          1.9716853e-009                  9.1616425e-026
           1.973359e-009                  1.3108035e-025
          1.9750328e-009                  1.8728795e-025
          1.9767065e-009                  2.6723258e-025
          1.9783803e-009                  3.8078116e-025
           1.980054e-009                  5.4183522e-025
          1.9817278e-009                  7.6995247e-025
          1.9834016e-009                  1.0926088e-024
          1.9850753e-009                  1.5483483e-024
          1.9867491e-009                  2.1911632e-024
          1.9884228e-009                  3.0965773e-024
          1.9900966e-009                  4.3700779e-024
          1.9917703e-009                  6.1587886e-024
          1.9934441e-009                  8.6676048e-024
          1.9951179e-009                  1.2181457e-023
          1.9967916e-009                  1.7095997e-023
          1.9984654e-009                  2.3959801e-023
          2.0001391e-009                  3.3532357e-023
          2.0018129e-009                  4.6863586e-023
          2.0034866e-009                  6.5402717e-023
          2.0051604e-009                   9.114716e-023
          2.0068342e-009                  1.2684569e-022
          2.0085079e-009                  1.7627536e-022
          2.0101817e-009                  2.4461819e-022
          2.0118554e-009                  3.3897294e-022
          2.0135292e-009                   4.690489e-022
          2.0152029e-009                  6.4810536e-022
          2.0168767e-009                  8.9422122e-022
          2.0185504e-009                  1.2320082e-021
          2.0202242e-009                  1.6949179e-021
           2.021898e-009                  2.3283443e-021
          2.0235717e-009                  3.1937885e-021
          2.0252455e-009                  4.3744368e-021
          2.0269192e-009                  5.9826243e-021
           2.028593e-009                  8.1697973e-021
          2.0302667e-009                  1.1139787e-020
          2.0319405e-009                   1.516647e-020
          2.0336143e-009                    2.06172e-020
           2.035288e-009                  2.7983884e-020
          2.0369618e-009                  3.7924027e-020
          2.0386355e-009                  5.1314957e-020
          2.0403093e-009                  6.9325191e-020
           2.041983e-009                  9.3508271e-020
          2.0436568e-009                  1.2592576e-019
          2.0453306e-009                   1.693083e-019
          2.0470043e-009                  2.2726573e-019
          2.0486781e-009                  3.0456102e-019
          2.0503518e-009                  4.0746605e-019
          2.0520256e-009                  5.4422297e-019
          2.0536993e-009                  7.2564045e-019
          2.0553731e-009                  9.6586311e-019
          2.0570469e-009                   1.283361e-018
          2.0587206e-009                  1.7021979e-018
          2.0603944e-009                  2.2536534e-018
          2.0620681e-009                  2.9782915e-018
          2.0637419e-009                  3.9285865e-018
          2.0654156e-009                  5.1722487e-018
          2.0670894e-009                  6.7964176e-018
          2.0687631e-009                  8.9129309e-018
          2.0704369e-009                  1.1664914e-017
          2.0721107e-009                  1.5234986e-017
          2.0737844e-009                  1.9855419e-017
          2.0754582e-009                  2.5820664e-017
          2.0771319e-009                  3.3502664e-017
          2.0788057e-009                  4.3369501e-017
          2.0804794e-009                   5.600785e-017
          2.0821532e-009                  7.2149842e-017
           2.083827e-009                  9.2704811e-017
          2.0855007e-009                  1.1879631e-016
          2.0871745e-009                   1.518047e-016
          2.0888482e-009                  1.9341499e-016
           2.090522e-009                  2.4566932e-016
          2.0921957e-009                  3.1102234e-016
          2.0938695e-009                  3.9239633e-016
          2.0955433e-009                  4.9323104e-016
           2.097217e-009                  6.1752008e-016
          2.0988908e-009                  7.6982162e-016
          2.1005645e-009                  9.5522527e-016
          2.1022383e-009                  1.1792485e-015
           2.103912e-009                  1.4476246e-015
          2.1055858e-009                  1.7659288e-015
          2.1072595e-009                  2.1389694e-015
          2.1089333e-009                  2.5698386e-015
          2.1106071e-009                  3.0584834e-015
          2.1122808e-009                  3.5996012e-015
          2.1139546e-009                  4.1796039e-015
          2.1156283e-009                  4.7722926e-015
          2.1173021e-009                   5.332776e-015
          2.1189758e-009                  5.7890049e-015
          2.1206496e-009                  6.0300813e-015
          2.1223234e-009                  5.8902487e-015
          2.1239971e-009                  5.1271053e-015
          2.1256709e-009                  3.3921379e-015
          2.1273446e-009                  1.9107705e-016
          2.1290184e-009                 -5.1691733e-015
          2.1306921e-009                 -1.3651251e-014
          2.1323659e-009                 -2.6581174e-014
          2.1340397e-009                 -4.5772353e-014
          2.1357134e-009                 -7.3688914e-014
          2.1373872e-009                 -1.1365997e-013
          2.1390609e-009                 -1.7015989e-013
          2.1407347e-009                 -2.4917368e-013
          2.1424084e-009                 -3.5867178e-013
          2.1440822e-009                 -5.0922556e-013
          2.1457559e-009                 -7.1480266e-013
          2.1474297e-009                 -9.9379211e-013
          2.1491035e-009                 -1.3703218e-012
          2.1507772e-009                 -1.8759485e-012
           2.152451e-009                 -2.5518183e-012
          2.1541247e-009                 -3.4514246e-012
          2.1557985e-009                 -4.6441181e-012
          2.1574722e-009                 -6.2195642e-012
           2.159146e-009                 -8.2933919e-012
          2.1608198e-009                 -1.1014336e-011
          2.1624935e-009                  -1.457325e-011
          2.1641673e-009                 -1.9214442e-011
           2.165841e-009                 -2.5249934e-011
          2.1675148e-009                 -3.3077317e-011
          2.1691885e-009                 -4.3202099e-011
          2.1708623e-009                 -5.6265609e-011
          2.1725361e-009                 -7.3079751e-011
          2.1742098e-009                 -9.4670245e-011
          2.1758836e-009                 -1.2233024e-010
          2.1775573e-009                 -1.5768677e-010
          2.1792311e-009                 -2.0278292e-010
          2.1809048e-009                 -2.6017904e-010
          2.1825786e-009                 -3.3307769e-010
          2.1842524e-009                 -4.2547678e-010
          2.1859261e-009                 -5.4235796e-010
          2.1875999e-009                 -6.8991661e-010
          2.1892736e-009                 -8.7584345e-010
          2.1909474e-009                  -1.109668e-009
          2.1926211e-009                 -1.4031767e-009
          2.1942949e-009                 -1.7709199e-009
          2.1959686e-009                 -2.2308292e-009
          2.1976424e-009                 -2.8049623e-009
          2.1993162e-009                 -3.5204044e-009
          2.2009899e-009                 -4.4103563e-009
          2.2026637e-009                 -5.5154418e-009
          2.2043374e-009                 -6.8852824e-009
          2.2060112e-009                 -8.5803809e-009
          2.2076849e-009                 -1.0674381e-008
          2.2093587e-009                 -1.3256767e-008
          2.2110325e-009                 -1.6436085e-008
          2.2127062e-009                 -2.0343766e-008
            2.21438e-009                   -2.51387e-008
          2.2160537e-009                 -3.1012612e-008
          2.2177275e-009                  -3.819648e-008
          2.2194012e-009                  -4.696808e-008
           2.221075e-009                 -5.7660898e-008
          2.2227488e-009                 -7.0674645e-008
          2.2244225e-009                 -8.6487565e-008
          2.2260963e-009                 -1.0567089e-007
            2.22777e-009                 -1.2890581e-007
          2.2294438e-009                 -1.5700322e-007
          2.2311175e-009                 -1.9092677e-007
          2.2327913e-009                  -2.318198e-007
           2.234465e-009                 -2.8103637e-007
          2.2361388e-009                 -3.4017756e-007
          2.2378126e-009                 -4.1113329e-007
          2.2394863e-009                 -4.9613067e-007
          2.2411601e-009                 -5.9778957e-007
          2.2428338e-009                 -7.1918692e-007
          2.2445076e-009                 -8.6393021e-007
          2.2461813e-009                 -1.0362419e-006
          2.2478551e-009                 -1.2410559e-006
          2.2495289e-009                 -1.4841278e-006
          2.2512026e-009                 -1.7721599e-006
          2.2528764e-009                 -2.1129447e-006
          2.2545501e-009                 -2.5155261e-006
          2.2562239e-009                 -2.9903835e-006
          2.2578976e-009                 -3.5496386e-006
          2.2595714e-009                 -4.2072892e-006
          2.2612452e-009                  -4.979473e-006
          2.2629189e-009                 -5.8847643e-006
          2.2645927e-009                 -6.9445041e-006
          2.2662664e-009                 -8.1831724e-006
          2.2679402e-009                 -9.6288047e-006
          2.2696139e-009                 -1.1313454e-005
          2.2712877e-009                 -1.3273707e-005
          2.2729615e-009                 -1.5551252e-005
          2.2746352e-009                 -1.8193524e-005
           2.276309e-009                 -2.1254397e-005
          2.2779827e-009                 -2.4794967e-005
          2.2796565e-009                 -2.8884408e-005
          2.2813302e-009                 -3.3600913e-005
           2.283004e-009                 -3.9032738e-005
          2.2846777e-009                 -4.5279338e-005
          2.2863515e-009                 -5.2452615e-005
          2.2880253e-009                 -6.0678295e-005
           2.289699e-009                 -7.0097399e-005
          2.2913728e-009                 -8.0867919e-005
          2.2930465e-009                 -9.3166576e-005
          2.2947203e-009                  -0.00010719078
           2.296394e-009                  -0.00012316074
          2.2980678e-009                  -0.00014132175
          2.2997416e-009                  -0.00016194671
          2.3014153e-009                  -0.00018533896
          2.3030891e-009                  -0.00021183514
          2.3047628e-009                  -0.00024180846
          2.3064366e-009                  -0.00027567216
          2.3081103e-009                  -0.00031388355
          2.3097841e-009                  -0.00035694799
          2.3114579e-009                  -0.00040542362
          2.3131316e-009                  -0.00045992621
          2.3148054e-009                  -0.00052113472
          2.3164791e-009                  -0.00058979718
          2.3181529e-009                  -0.00066673728
          2.3198266e-009                  -0.00075286159
          2.3215004e-009                  -0.00084916765
          2.3231741e-009                  -0.00095675231
          2.3248479e-009                   -0.0010768212
          2.3265217e-009                   -0.0012107001
          2.3281954e-009                   -0.0013598456
          2.3298692e-009                   -0.0015258589
          2.3315429e-009                      -0.0017105
          2.3332167e-009                   -0.0019157032
          2.3348904e-009                   -0.0021435953
          2.3365642e-009                   -0.0023965149
           2.338238e-009                   -0.0026770342
          2.3399117e-009                   -0.0029879832
          2.3415855e-009                   -0.0033324769
          2.3432592e-009                   -0.0037139451
           2.344933e-009                   -0.0041361647
          2.3466067e-009                   -0.0046032974
          2.3482805e-009                   -0.0051199304
          2.3499543e-009                   -0.0056911213
           2.351628e-009                   -0.0063224469
          2.3533018e-009                   -0.0070200602
          2.3549755e-009                   -0.0077907502
          2.3566493e-009                   -0.0086420074
           2.358323e-009                   -0.0095820988
          2.3599968e-009                     -0.01062015
          2.3616705e-009                    -0.011766228
          2.3633443e-009                    -0.013031441
          2.3650181e-009                    -0.014428046
          2.3666918e-009                    -0.015969558
          2.3683656e-009                    -0.017670876
          2.3700393e-009                    -0.019548417
          2.3717131e-009                    -0.021620259
          2.3733868e-009                    -0.023906295
          2.3750606e-009                    -0.026428409
          2.3767344e-009                     -0.02921064
          2.3784081e-009                    -0.032279384
          2.3800819e-009                    -0.035663596
          2.3817556e-009                    -0.039395002
          2.3834294e-009                    -0.043508314
          2.3851031e-009                    -0.048041479
          2.3867769e-009                    -0.053035934
          2.3884507e-009                    -0.058536847
          2.3901244e-009                    -0.064593405
          2.3917982e-009                    -0.071259079
          2.3934719e-009                    -0.078591897
          2.3951457e-009                    -0.086654737
          2.3968194e-009                    -0.095515615
          2.3984932e-009                     -0.10524799
           2.400167e-009                     -0.11593101
          2.4018407e-009                     -0.12764983
          2.4035145e-009                     -0.14049579
          2.4051882e-009                     -0.15456674
           2.406862e-009                     -0.16996721
          2.4085357e-009                     -0.18680852
          2.4102095e-009                     -0.20520911
          2.4118832e-009                     -0.22529442
           2.413557e-009                     -0.24719699
          2.4152308e-009                     -0.27105636
          2.4169045e-009                     -0.29701902
          2.4185783e-009                     -0.32523805
           2.420252e-009                      -0.3558728
          2.4219258e-009                     -0.38908839
          2.4235995e-009                     -0.42505503
          2.4252733e-009                     -0.46394716
          2.4269471e-009                     -0.50594245
          2.4286208e-009                      -0.5512204
          2.4302946e-009                     -0.59996114
          2.4319683e-009                     -0.65234318
          2.4336421e-009                     -0.70854174
          2.4353158e-009                     -0.76872614
          2.4369896e-009                     -0.83305705
          2.4386634e-009                     -0.90168352
          2.4403371e-009                     -0.97473927
          2.4420109e-009                      -1.0523387
          2.4436846e-009                      -1.1345729
          2.4453584e-009                      -1.2215041
          2.4470321e-009                      -1.3131614
          2.4487059e-009                      -1.4095342
          2.4503796e-009                      -1.5105665
          2.4520534e-009                      -1.6161504
          2.4537272e-009                      -1.7261184
          2.4554009e-009                      -1.8402364
          2.4570747e-009                      -1.9581963
          2.4587484e-009                      -2.0796078
          2.4604222e-009                      -2.2039898
          2.4620959e-009                      -2.3307633
          2.4637697e-009                      -2.4592416
          2.4654435e-009                       -2.588624
          2.4671172e-009                      -2.7179869
           2.468791e-009                      -2.8462772
          2.4704647e-009                       -2.972306
          2.4721385e-009                      -3.0947425
          2.4738122e-009                      -3.2121101
           2.475486e-009                      -3.3227833
          2.4771598e-009                      -3.4249867
          2.4788335e-009                       -3.516795
          2.4805073e-009                      -3.5961373
           2.482181e-009                      -3.6608013
          2.4838548e-009                      -3.7084429
          2.4855285e-009                      -3.7365983
          2.4872023e-009                      -3.7426987
          2.4888761e-009                      -3.7240892
          2.4905498e-009                      -3.6780504
          2.4922236e-009                      -3.6018269
          2.4938973e-009                      -3.4926581
          2.4955711e-009                      -3.3478155
          2.4972448e-009                      -3.1646434
          2.4989186e-009                      -2.9406004
          2.5005923e-009                      -2.6733094
          2.5022661e-009                      -2.3606108
          2.5039399e-009                      -2.0006193
          2.5056136e-009                      -1.5917841
          2.5072874e-009                      -1.1329491
          2.5089611e-009                     -0.62341634
          2.5106349e-009                    -0.063011262
          2.5123086e-009                      0.54785268
          2.5139824e-009                       1.2081116
          2.5156562e-009                       1.9159906
          2.5173299e-009                       2.6689494
          2.5190037e-009                       3.4636301
          2.5206774e-009                       4.2958143
          2.5223512e-009                       5.1603912
          2.5240249e-009                       6.0513313
          2.5256987e-009                       6.9616787
          2.5273725e-009                       7.8835507
          2.5290462e-009                       8.8081581
            2.53072e-009                       9.7258443
          2.5323937e-009                       10.626137
          2.5340675e-009                       11.497826
          2.5357412e-009                       12.329056
           2.537415e-009                       13.107445
          2.5390887e-009                       13.820222
          2.5407625e-009                       14.454391
          2.5424363e-009                       14.996902
            2.54411e-009                       15.434859
          2.5457838e-009                       15.755732
          2.5474575e-009                       15.947594
          2.5491313e-009                       15.999363
           2.550805e-009                       15.901047
          2.5524788e-009                       15.644008
          2.5541526e-009                        15.22122
          2.5558263e-009                       14.627522
          2.5575001e-009                       13.859852
          2.5591738e-009                       12.917475
          2.5608476e-009                       11.802183
          2.5625213e-009                       10.518462
          2.5641951e-009                       9.0736301
          2.5658689e-009                       7.4779301
          2.5675426e-009                       5.7445732
          2.5692164e-009                       3.8897282
          2.5708901e-009                       1.9324546
          2.5725639e-009                     -0.10542484
          2.5742376e-009                      -2.1995174
          2.5759114e-009                      -4.3231216
          2.5775851e-009                      -6.4475567
          2.5792589e-009                       -8.542557
          2.5809327e-009                      -10.576721
          2.5826064e-009                      -12.518019
          2.5842802e-009                      -14.334359
          2.5859539e-009                       -15.99418
          2.5876277e-009                      -17.467102
          2.5893014e-009                      -18.724577
          2.5909752e-009                      -19.740548
           2.592649e-009                      -20.492097
          2.5943227e-009                      -20.960077
          2.5959965e-009                      -21.129693
          2.5976702e-009                      -20.991038
           2.599344e-009                      -20.539562
          2.6010177e-009                      -19.776427
          2.6026915e-009                      -18.708759
          2.6043653e-009                      -17.349804
           2.606039e-009                      -15.718928
          2.6077128e-009                      -13.841494
          2.6093865e-009                      -11.748589
          2.6110603e-009                      -9.4765939
           2.612734e-009                      -7.0666201
          2.6144078e-009                      -4.5637834
          2.6160816e-009                      -2.0163619
          2.6177553e-009                      0.52517268
          2.6194291e-009                       3.0092212
          2.6211028e-009                       5.3842137
          2.6227766e-009                        7.599823
          2.6244503e-009                       9.6081996
          2.6261241e-009                       11.365191
          2.6277978e-009                       12.831536
          2.6294716e-009                       13.973987
          2.6311454e-009                       14.766334
          2.6328191e-009                       15.190275
          2.6344929e-009                       15.236119
          2.6361666e-009                       14.903286
          2.6378404e-009                       14.200592
          2.6395141e-009                       13.146287
          2.6411879e-009                       11.767837
          2.6428617e-009                       10.101446
          2.6445354e-009                       8.1913167
          2.6462092e-009                       6.0886539
          2.6478829e-009                       3.8504348
          2.6495567e-009                        1.537975
          2.6512304e-009                     -0.78467347
          2.6529042e-009                      -3.0524664
           2.654578e-009                      -5.2012046
          2.6562517e-009                      -7.1694066
          2.6579255e-009                      -8.9001505
          2.6595992e-009                      -10.342841
           2.661273e-009                      -11.454844
          2.6629467e-009                       -12.20292
          2.6646205e-009                      -12.564428
          2.6662942e-009                      -12.528212
           2.667968e-009                      -12.095181
          2.6696418e-009                      -11.278512
          2.6713155e-009                      -10.103466
          2.6729893e-009                      -8.6068094
           2.674663e-009                      -6.8358603
          2.6763368e-009                      -4.8471597
          2.6780105e-009                      -2.7048137
          2.6796843e-009                     -0.47853339
          2.6813581e-009                       1.7585607
          2.6830318e-009                       3.9322963
          2.6847056e-009                       5.9698956
          2.6863793e-009                       7.8024353
          2.6880531e-009                       9.3672387
          2.6897268e-009                       10.610102
          2.6914006e-009                       11.487283
          2.6930744e-009                       11.967153
          2.6947481e-009                       12.031481
          2.6964219e-009                       11.676246
          2.6980956e-009                       10.911985
          2.6997694e-009                       9.7636104
          2.7014431e-009                       8.2697182
          2.7031169e-009                       6.4813833
          2.7047907e-009                        4.460481
          2.7064644e-009                       2.2775747
          2.7081382e-009                    0.0094454418
          2.7098119e-009                      -2.2636433
          2.7114857e-009                      -4.4608517
          2.7131594e-009                      -6.5037431
          2.7148332e-009                      -8.3192203
          2.7165069e-009                      -9.8423029
          2.7181807e-009                      -11.018637
          2.7198545e-009                      -11.806617
          2.7215282e-009                      -12.179057
           2.723202e-009                      -12.124305
          2.7248757e-009                      -11.646776
          2.7265495e-009                      -10.766857
          2.7282232e-009                      -9.5201796
           2.729897e-009                      -7.9562675
          2.7315708e-009                      -6.1366217
          2.7332445e-009                      -4.1322971
          2.7349183e-009                      -2.0210827
           2.736592e-009                      0.11562733
          2.7382658e-009                        2.196127
          2.7399395e-009                        4.141729
          2.7416133e-009                       5.8799873
          2.7432871e-009                       7.3476765
          2.7449608e-009                       8.4933996
          2.7466346e-009                       9.2797039
          2.7483083e-009                       9.6846045
          2.7499821e-009                       9.7024432
          2.7516558e-009                       9.3440365
          2.7533296e-009                       8.6361159
          2.7550033e-009                       7.6200613
          2.7566771e-009                       6.3499739
          2.7583509e-009                       4.8901732
          2.7600246e-009                       3.3122292
          2.7616984e-009                        1.691672
          2.7633721e-009                      0.10451322
          2.7650459e-009                      -1.3762609
          2.7667196e-009                      -2.6840653
          2.7683934e-009                      -3.7617934
          2.7700672e-009                      -4.5644498
          2.7717409e-009                      -5.0612064
          2.7734147e-009                      -5.2367888
          2.7750884e-009                      -5.0921138
          2.7767622e-009                      -4.6441461
          2.7784359e-009                      -3.9249782
          2.7801097e-009                      -2.9801648
          2.7817835e-009                      -1.8663927
          2.7834572e-009                     -0.64858264
           2.785131e-009                      0.60342551
          2.7868047e-009                       1.8184397
          2.7884785e-009                       2.9275596
          2.7901522e-009                       3.8677201
           2.791826e-009                       4.5849593
          2.7934998e-009                       5.0372394
          2.7951735e-009                       5.1966699
          2.7968473e-009                       5.0510099
           2.798521e-009                       4.6043719
          2.8001948e-009                       3.8770872
          2.8018685e-009                       2.9047367
          2.8035423e-009                       1.7363765
           2.805216e-009                      0.43204898
          2.8068898e-009                     -0.94030063
          2.8085636e-009                      -2.3083392
          2.8102373e-009                      -3.5991147
          2.8119111e-009                      -4.7428852
          2.8135848e-009                      -5.6768076
          2.8152586e-009                      -6.3482917
          2.8169323e-009                      -6.7178315
          2.8186061e-009                      -6.7611704
          2.8202799e-009                      -6.4706746
          2.8219536e-009                      -5.8558475
          2.8236274e-009                      -4.9429328
          2.8253011e-009                      -3.7736317
          2.8269749e-009                      -2.4029948
          2.8286486e-009                     -0.89660092
          2.8303224e-009                      0.67282588
          2.8319962e-009                       2.2291862
          2.8336699e-009                       3.6969649
          2.8353437e-009                       5.0051653
          2.8370174e-009                       6.0909998
          2.8386912e-009                       6.9031365
          2.8403649e-009                       7.4043262
          2.8420387e-009                       7.5732696
          2.8437124e-009                        7.405621
          2.8453862e-009                       6.9140686
            2.84706e-009                       6.1274998
          2.8487337e-009                        5.089292
          2.8504075e-009                       3.8548252
          2.8520812e-009                       2.4883644
           2.853755e-009                       1.0594823
          2.8554287e-009                     -0.36076694
          2.8571025e-009                      -1.7037094
          2.8587763e-009                      -2.9067301
            2.86045e-009                       -3.916562
          2.8621238e-009                      -4.6919999
          2.8637975e-009                      -5.2058871
          2.8654713e-009                      -5.4462732
           2.867145e-009                      -5.4166752
          2.8688188e-009                      -5.1354434
          2.8704926e-009                      -4.6342844
          2.8721663e-009                      -3.9560264
          2.8738401e-009                      -3.1517808
          2.8755138e-009                      -2.2776674
          2.8771876e-009                      -1.3913101
          2.8788613e-009                     -0.54831987
          2.8805351e-009                      0.20102717
          2.8822088e-009                      0.81471406
          2.8838826e-009                       1.2613355
          2.8855564e-009                       1.5217416
          2.8872301e-009                       1.5898825
          2.8889039e-009                       1.4728137
          2.8905776e-009                       1.1898745
          2.8922514e-009                      0.77110201
          2.8939251e-009                      0.25498972
          2.8955989e-009                      -0.3142567
          2.8972727e-009                      -0.8897817
          2.8989464e-009                      -1.4252591
          2.9006202e-009                      -1.8779823
          2.9022939e-009                      -2.2116651
          2.9039677e-009                      -2.3987786
          2.9056414e-009                      -2.4222757
          2.9073152e-009                      -2.2765988
           2.908989e-009                      -1.9679134
          2.9106627e-009                       -1.513554
          2.9123365e-009                     -0.94073659
          2.9140102e-009                     -0.28463176
           2.915684e-009                      0.41406555
          2.9173577e-009                       1.1119084
          2.9190315e-009                       1.7656241
          2.9207053e-009                       2.3349921
           2.922379e-009                       2.7854773
          2.9240528e-009                       3.0904512
          2.9257265e-009                       3.2328573
          2.9274003e-009                       3.2062213
           2.929074e-009                        3.014935
          2.9307478e-009                       2.6738043
          2.9324215e-009                       2.2069037
          2.9340953e-009                       1.6458324
          2.9357691e-009                       1.0274907
          2.9374428e-009                      0.39153657
          2.9391166e-009                     -0.22230102
          2.9407903e-009                     -0.77685954
          2.9424641e-009                      -1.2399529
          2.9441378e-009                      -1.5863978
          2.9458116e-009                      -1.7995217
          2.9474854e-009                      -1.8720532
          2.9491591e-009                      -1.8063401
          2.9508329e-009                      -1.6138971
          2.9525066e-009                      -1.3143347
          2.9541804e-009                     -0.93375396
          2.9558541e-009                     -0.50272853
          2.9575279e-009                    -0.054024182
          2.9592017e-009                      0.37977678
          2.9608754e-009                      0.76857106
          2.9625492e-009                       1.0867827
          2.9642229e-009                       1.3150208
          2.9658967e-009                         1.44124
          2.9675704e-009                       1.4613356
          2.9692442e-009                        1.379142
          2.9709179e-009                       1.2058418
          2.9725917e-009                      0.95884016
          2.9742655e-009                       0.6602099
          2.9759392e-009                      0.33483945
           2.977613e-009                     0.008428791
          2.9792867e-009                     -0.29451927
          2.9809605e-009                     -0.55255906
          2.9826342e-009                     -0.74886442
           2.984308e-009                      -0.8723748
          2.9859818e-009                     -0.91845207
          2.9876555e-009                     -0.88901593
          2.9893293e-009                      -0.7921529
           2.991003e-009                     -0.64123324
          2.9926768e-009                     -0.45361672
          2.9943505e-009                     -0.24906683
          2.9960243e-009                    -0.048009652
          2.9976981e-009                      0.13022411
          2.9993718e-009                      0.26903607
          3.0010456e-009                       0.3559412
          3.0027193e-009                      0.38357673
          3.0043931e-009                      0.35026137
          3.0060668e-009                      0.26006813
          3.0077406e-009                      0.12240834
          3.0094144e-009                    -0.048835331
          3.0110881e-009                     -0.23655276
          3.0127619e-009                     -0.42192146
